time;variable;index;id;name;numsamples;min;mean;max;std;
1966-01-01T00:00:00;index;12;HR;Hrvatska;10306;-2.99917;-1.45457;0.154905;1.13536
1966-01-01T00:00:00;index;13;HU;Magyarorszag;17680;-2.99917;-2.38646;-2.3265;0.142338
1966-01-01T00:00:00;index;14;IE;Ireland;15033;nan;nan;nan;nan
1966-01-01T00:00:00;index;15;IS;Island;2413;nan;nan;nan;nan
1966-01-01T00:00:00;index;16;IT;Italia;53069;-2.99917;-0.952223;0.154905;0.879281
1966-01-01T00:00:00;index;17;LI;Liechtenstein;28;-2.47543;-2.47543;-2.47543;0.0
1966-01-01T00:00:00;index;18;LT;Lietuva;14716;-2.37388;-2.24983;-2.13603;0.0872678
1966-01-01T00:00:00;index;19;LU;Luxembourg;519;-2.49158;-2.49157;-2.49158;2.38419e-07
1966-01-01T00:00:00;index;20;LV;Latvija;15217;-2.84074;-2.32477;-1.91067;0.216192
1966-01-01T00:00:00;index;21;ME;Tsrna Gora;2433;-1.56614;-1.56614;-1.56614;1.19209e-07
1966-01-01T00:00:00;index;22;MK;Poraneshna Jugoslovenska Republika Makedonija;4381;-3.17947;-2.24847;-0.512198;0.814193
1966-01-01T00:00:00;index;23;MT;Malta;50;-1.0632;-0.893312;-0.213778;0.339767
1966-01-01T00:00:00;index;24;NL;Nederland;7841;-2.84874;-2.59979;-0.73185;0.314291
1966-01-01T00:00:00;index;25;NO;Norge;96967;-3.29562;-2.238;-1.41563;0.501474
1966-01-01T00:00:00;index;26;PL;Polska;65448;-2.71312;-2.20563;-1.70885;0.267619
1966-01-01T00:00:00;index;27;PT;Portugal;14961;nan;nan;nan;nan
1966-01-01T00:00:00;index;28;RO;Romania;44171;-2.59623;-2.14258;-0.843017;0.346469
1966-01-01T00:00:00;index;29;SE;Sverige;126657;-3.29562;-2.24811;-1.15407;0.636935
1966-01-01T00:00:00;index;30;SI;Slovenija;3767;-2.99917;-2.97395;-0.36045;0.256721
1966-01-01T00:00:00;index;31;SK;Slovensko;9591;-2.84707;-2.30365;-1.70885;0.15489
1966-01-01T00:00:00;index;32;TR;Turkiye;65663;-3.85369;-2.836;-1.36712;0.764551
1966-01-01T00:00:00;index;33;UK;United Kingdom;54019;-2.12022;-1.21436;-0.662492;0.428261
1966-01-01T00:00:00;index;34;FR;France;103191;-3.00043;-1.98931;-0.0100121;0.589346
1967-01-01T00:00:00;index;0;AT;Osterreich;16037;-5.37949;-4.95503;-4.18491;0.422635
1967-01-01T00:00:00;index;1;BE;Belgique-Belgie;6223;-4.41747;-3.93481;-3.89171;0.0242517
1967-01-01T00:00:00;index;2;BG;Balgariya;19525;-4.2106;-3.76492;-3.07084;0.473011
1967-01-01T00:00:00;index;3;CH;Schweiz/Suisse/Svizzera;7783;-4.64591;-3.98797;-3.79796;0.264432
1967-01-01T00:00:00;index;4;CY;Kipros / Kibris;1473;-2.15835;-2.15835;-2.15835;2.38419e-07
1967-01-01T00:00:00;index;5;CZ;Ceska republika;15755;-5.37949;-4.68237;-4.07954;0.401226
1967-01-01T00:00:00;index;6;DE;Deutschland;73481;-5.37949;-4.18048;-2.9678;0.324878
1967-01-01T00:00:00;index;7;DK;Danmark;9952;-4.43285;-3.28864;-2.94024;0.437311
1967-01-01T00:00:00;index;8;EE;Eesti;11238;-4.28676;-4.01188;-3.47319;0.249877
1967-01-01T00:00:00;index;9;EL;Ellada;21984;-4.2106;-2.76382;-1.34108;0.427113
1967-01-01T00:00:00;index;10;ES;Espana;84671;-4.0598;-3.50519;-2.38022;0.412266
1967-01-01T00:00:00;index;11;FI;Suomi / Finland;100744;-4.28676;-3.1956;-2.50427;0.423108
1967-01-01T00:00:00;index;12;HR;Hrvatska;10306;-4.55538;-4.05115;-3.24008;0.341176
1967-01-01T00:00:00;index;13;HU;Magyarorszag;17680;-5.37949;-3.91573;-3.27703;0.30334
1967-01-01T00:00:00;index;14;IE;Ireland;15033;nan;nan;nan;nan
1967-01-01T00:00:00;index;15;IS;Island;2413;nan;nan;nan;nan
1967-01-01T00:00:00;index;16;IT;Italia;53069;-4.64591;-3.4141;-1.64793;0.903958
1967-01-01T00:00:00;index;17;LI;Liechtenstein;28;-4.64591;-4.64591;-4.64591;4.76837e-07
1967-01-01T00:00:00;index;18;LT;Lietuva;14716;-3.94363;-3.88117;-3.52358;0.133635
1967-01-01T00:00:00;index;19;LU;Luxembourg;519;-3.9551;-3.9551;-3.9551;0.0
1967-01-01T00:00:00;index;20;LV;Latvija;15217;-4.0741;-3.91596;-3.82609;0.0401464
1967-01-01T00:00:00;index;21;ME;Tsrna Gora;2433;-4.09798;-4.09798;-4.09798;4.76837e-07
1967-01-01T00:00:00;index;22;MK;Poraneshna Jugoslovenska Republika Makedonija;4381;-4.09798;-3.13679;-2.82474;0.114221
1967-01-01T00:00:00;index;23;MT;Malta;50;-2.07901;-0.967592;-0.689737;0.555711
1967-01-01T00:00:00;index;24;NL;Nederland;7841;-4.41747;-4.05289;-3.35082;0.31187
1967-01-01T00:00:00;index;25;NO;Norge;96967;-4.3848;-3.37074;-1.82485;0.72767
1967-01-01T00:00:00;index;26;PL;Polska;65448;-4.70971;-4.1129;-3.83929;0.266523
1967-01-01T00:00:00;index;27;PT;Portugal;14961;nan;nan;nan;nan
1967-01-01T00:00:00;index;28;RO;Romania;44171;-3.96203;-3.28979;-2.74499;0.402467
1967-01-01T00:00:00;index;29;SE;Sverige;126657;-4.9006;-3.6353;-2.50427;0.636372
1967-01-01T00:00:00;index;30;SI;Slovenija;3767;-4.55538;-4.54853;-3.83851;0.0697444
1967-01-01T00:00:00;index;31;SK;Slovensko;9591;-5.37949;-4.14075;-3.95437;0.133298
1967-01-01T00:00:00;index;32;TR;Turkiye;65663;-6.18477;-4.25581;-2.44676;1.0235
1967-01-01T00:00:00;index;33;UK;United Kingdom;54019;-4.41558;-4.18212;-2.82005;0.359554
1967-01-01T00:00:00;index;34;FR;France;103191;-4.67023;-3.9964;-3.15296;0.372588
1968-01-01T00:00:00;index;0;AT;Osterreich;16037;-2.50121;-2.1763;-1.34223;0.283185
1968-01-01T00:00:00;index;1;BE;Belgique-Belgie;6223;-2.37446;-2.26696;-1.14674;0.225945
1968-01-01T00:00:00;index;2;BG;Balgariya;19525;-4.75032;-4.12107;-1.11685;0.547945
1968-01-01T00:00:00;index;3;CH;Schweiz/Suisse/Svizzera;7783;-2.57531;-2.44744;-1.34223;0.233624
1968-01-01T00:00:00;index;4;CY;Kipros / Kibris;1473;-1.48613;-1.48613;-1.48613;1.19209e-07
1968-01-01T00:00:00;index;5;CZ;Ceska republika;15755;-2.36244;-1.69624;-1.34223;0.32027
1968-01-01T00:00:00;index;6;DE;Deutschland;73481;-2.36244;-1.55924;-1.00696;0.449169
1968-01-01T00:00:00;index;7;DK;Danmark;9952;-2.1285;-1.70327;-1.09218;0.171824
1968-01-01T00:00:00;index;8;EE;Eesti;11238;-3.26316;-2.98817;-2.40893;0.266777
1968-01-01T00:00:00;index;9;EL;Ellada;21984;-4.14009;-2.33401;-1.57785;0.793583
1968-01-01T00:00:00;index;10;ES;Espana;84671;-3.25456;-2.44191;-0.242357;0.771878
1968-01-01T00:00:00;index;11;FI;Suomi / Finland;100744;-3.00513;-1.83314;-0.743211;0.697561
1968-01-01T00:00:00;index;12;HR;Hrvatska;10306;-3.90805;-2.62003;-2.05953;0.68197
1968-01-01T00:00:00;index;13;HU;Magyarorszag;17680;-3.08566;-2.65778;-1.67017;0.550268
1968-01-01T00:00:00;index;14;IE;Ireland;15033;nan;nan;nan;nan
1968-01-01T00:00:00;index;15;IS;Island;2413;nan;nan;nan;nan
1968-01-01T00:00:00;index;16;IT;Italia;53069;-2.73694;-2.07227;-1.26022;0.352177
1968-01-01T00:00:00;index;17;LI;Liechtenstein;28;-2.04071;-2.04071;-2.04071;2.38419e-07
1968-01-01T00:00:00;index;18;LT;Lietuva;14716;-3.53741;-3.26795;-2.57022;0.325819
1968-01-01T00:00:00;index;19;LU;Luxembourg;519;-1.72732;-1.72732;-1.72732;3.57628e-07
1968-01-01T00:00:00;index;20;LV;Latvija;15217;-3.53741;-3.26899;-2.92024;0.181286
1968-01-01T00:00:00;index;21;ME;Tsrna Gora;2433;-3.63649;-3.63649;-3.63649;2.38419e-07
1968-01-01T00:00:00;index;22;MK;Poraneshna Jugoslovenska Republika Makedonija;4381;-4.75032;-3.94733;-2.16716;0.711797
1968-01-01T00:00:00;index;23;MT;Malta;50;-1.74193;-1.65925;-1.63857;0.0413404
1968-01-01T00:00:00;index;24;NL;Nederland;7841;-2.25119;-1.66807;-1.06677;0.552826
1968-01-01T00:00:00;index;25;NO;Norge;96967;-3.6193;-1.78366;0.0812682;1.08633
1968-01-01T00:00:00;index;26;PL;Polska;65448;-2.966;-1.65884;-0.931361;0.526769
1968-01-01T00:00:00;index;27;PT;Portugal;14961;nan;nan;nan;nan
1968-01-01T00:00:00;index;28;RO;Romania;44171;-3.95666;-3.14439;-2.1661;0.461879
1968-01-01T00:00:00;index;29;SE;Sverige;126657;-3.6193;-2.41828;-0.389719;0.836958
1968-01-01T00:00:00;index;30;SI;Slovenija;3767;-2.50121;-2.49698;-2.05953;0.0429705
1968-01-01T00:00:00;index;31;SK;Slovensko;9591;-2.58279;-1.86372;-1.40978;0.390177
1968-01-01T00:00:00;index;32;TR;Turkiye;65663;-4.14009;-3.15694;-2.36878;0.439476
1968-01-01T00:00:00;index;33;UK;United Kingdom;54019;-2.74913;-2.34442;-1.47512;0.49742
1968-01-01T00:00:00;index;34;FR;France;103191;-2.98576;-2.14849;-1.44587;0.418446
1969-01-01T00:00:00;index;0;AT;Osterreich;16037;-3.18783;-2.71117;-2.01876;0.350926
1969-01-01T00:00:00;index;1;BE;Belgique-Belgie;6223;-2.88538;-2.40467;-2.13619;0.140486
1969-01-01T00:00:00;index;2;BG;Balgariya;19525;-3.84883;-3.28463;-2.48358;0.609367
1969-01-01T00:00:00;index;3;CH;Schweiz/Suisse/Svizzera;7783;-3.18783;-2.4232;-2.29167;0.303133
1969-01-01T00:00:00;index;4;CY;Kipros / Kibris;1473;-3.30846;-3.30846;-3.30846;2.38419e-07
1969-01-01T00:00:00;index;5;CZ;Ceska republika;15755;-3.2854;-2.10215;-1.68143;0.397595
1969-01-01T00:00:00;index;6;DE;Deutschland;73481;-3.2854;-2.48695;-0.417157;0.518773
1969-01-01T00:00:00;index;7;DK;Danmark;9952;-1.89866;-0.634185;-0.326263;0.553859
1969-01-01T00:00:00;index;8;EE;Eesti;11238;-2.90736;-2.52714;-1.27842;0.546086
1969-01-01T00:00:00;index;9;EL;Ellada;21984;-4.25961;-3.67118;-2.26692;0.623806
1969-01-01T00:00:00;index;10;ES;Espana;84671;-2.97895;-2.7456;-1.66625;0.322694
1969-01-01T00:00:00;index;11;FI;Suomi / Finland;100744;-3.12683;-2.02007;-0.525562;0.809149
1969-01-01T00:00:00;index;12;HR;Hrvatska;10306;-3.33679;-2.70382;-2.10415;0.325448
1969-01-01T00:00:00;index;13;HU;Magyarorszag;17680;-3.04987;-1.91131;-1.22014;0.41629
1969-01-01T00:00:00;index;14;IE;Ireland;15033;nan;nan;nan;nan
1969-01-01T00:00:00;index;15;IS;Island;2413;nan;nan;nan;nan
1969-01-01T00:00:00;index;16;IT;Italia;53069;-3.6661;-2.88636;-1.92718;0.376575
1969-01-01T00:00:00;index;17;LI;Liechtenstein;28;-3.18783;-3.18783;-3.18783;2.38419e-07
1969-01-01T00:00:00;index;18;LT;Lietuva;14716;-2.07146;-1.43112;-0.985968;0.470134
1969-01-01T00:00:00;index;19;LU;Luxembourg;519;-2.13619;-2.13619;-2.13619;0.0
1969-01-01T00:00:00;index;20;LV;Latvija;15217;-2.90736;-2.02728;-1.05235;0.71871
1969-01-01T00:00:00;index;21;ME;Tsrna Gora;2433;-3.33679;-3.33679;-3.33679;2.38419e-07
1969-01-01T00:00:00;index;22;MK;Poraneshna Jugoslovenska Republika Makedonija;4381;-3.44373;-3.03123;-2.48358;0.471077
1969-01-01T00:00:00;index;23;MT;Malta;50;-2.53746;-2.28892;-2.22679;0.12427
1969-01-01T00:00:00;index;24;NL;Nederland;7841;-2.88538;-2.62836;-0.792965;0.388553
1969-01-01T00:00:00;index;25;NO;Norge;96967;-2.4146;-1.51682;0.318007;0.72085
1969-01-01T00:00:00;index;26;PL;Polska;65448;-2.38524;-1.46958;-0.62371;0.477259
1969-01-01T00:00:00;index;27;PT;Portugal;14961;nan;nan;nan;nan
1969-01-01T00:00:00;index;28;RO;Romania;44171;-3.03933;-2.21502;-1.22014;0.698987
1969-01-01T00:00:00;index;29;SE;Sverige;126657;-3.67013;-1.8757;-0.326263;0.768155
1969-01-01T00:00:00;index;30;SI;Slovenija;3767;-3.04987;-3.0472;-2.77073;0.0271572
1969-01-01T00:00:00;index;31;SK;Slovensko;9591;-2.40809;-1.82937;-1.1312;0.296957
1969-01-01T00:00:00;index;32;TR;Turkiye;65663;-4.90129;-3.6172;-2.17016;0.896094
1969-01-01T00:00:00;index;33;UK;United Kingdom;54019;-3.86469;-2.74366;-0.159178;1.18305
1969-01-01T00:00:00;index;34;FR;France;103191;-3.86469;-2.45169;-1.85146;0.46188
1970-01-01T00:00:00;index;0;AT;Osterreich;16037;-3.56689;-2.52321;-2.33909;0.326637
1970-01-01T00:00:00;index;1;BE;Belgique-Belgie;6223;-3.86338;-3.58977;-2.95707;0.247741
1970-01-01T00:00:00;index;2;BG;Balgariya;19525;-2.25484;-1.91858;-0.842676;0.214704
1970-01-01T00:00:00;index;3;CH;Schweiz/Suisse/Svizzera;7783;-3.6451;-3.48887;-2.79991;0.296919
1970-01-01T00:00:00;index;4;CY;Kipros / Kibris;1473;-0.141678;-0.141678;-0.141678;0.0
1970-01-01T00:00:00;index;5;CZ;Ceska republika;15755;-3.56689;-2.39263;-2.30254;0.223549
1970-01-01T00:00:00;index;6;DE;Deutschland;73481;-3.86338;-3.01093;-2.03254;0.63084
1970-01-01T00:00:00;index;7;DK;Danmark;9952;-2.76448;-2.20713;-2.03254;0.162437
1970-01-01T00:00:00;index;8;EE;Eesti;11238;-3.26664;-2.97728;-2.58052;0.261878
1970-01-01T00:00:00;index;9;EL;Ellada;21984;-2.80834;-2.12762;0.41565;0.758743
1970-01-01T00:00:00;index;10;ES;Espana;84671;-2.19159;-1.71275;-1.42725;0.251933
1970-01-01T00:00:00;index;11;FI;Suomi / Finland;100744;-3.54166;-2.97939;-1.90105;0.336709
1970-01-01T00:00:00;index;12;HR;Hrvatska;10306;-2.33909;-1.91473;-1.45845;0.287758
1970-01-01T00:00:00;index;13;HU;Magyarorszag;17680;-2.4427;-2.03463;-0.638649;0.484621
1970-01-01T00:00:00;index;14;IE;Ireland;15033;nan;nan;nan;nan
1970-01-01T00:00:00;index;15;IS;Island;2413;nan;nan;nan;nan
1970-01-01T00:00:00;index;16;IT;Italia;53069;-3.6451;-2.25706;-1.28882;0.652273
1970-01-01T00:00:00;index;17;LI;Liechtenstein;28;-2.79991;-2.79991;-2.79991;2.38419e-07
1970-01-01T00:00:00;index;18;LT;Lietuva;14716;-3.45146;-3.11202;-2.90665;0.225528
1970-01-01T00:00:00;index;19;LU;Luxembourg;519;-3.86338;-3.86338;-3.86338;4.76837e-07
1970-01-01T00:00:00;index;20;LV;Latvija;15217;-3.45146;-3.15965;-2.58052;0.305854
1970-01-01T00:00:00;index;21;ME;Tsrna Gora;2433;-1.58088;-1.58088;-1.58088;0.0
1970-01-01T00:00:00;index;22;MK;Poraneshna Jugoslovenska Republika Makedonija;4381;-2.25484;-2.20296;-1.58088;0.0797908
1970-01-01T00:00:00;index;23;MT;Malta;50;-2.09374;-2.0899;-2.07453;0.00768681
1970-01-01T00:00:00;index;24;NL;Nederland;7841;-3.86338;-3.16897;-2.43133;0.405009
1970-01-01T00:00:00;index;25;NO;Norge;96967;-3.47309;-2.5776;-1.65663;0.470594
1970-01-01T00:00:00;index;26;PL;Polska;65448;-3.19336;-2.47269;-1.86563;0.357237
1970-01-01T00:00:00;index;27;PT;Portugal;14961;nan;nan;nan;nan
1970-01-01T00:00:00;index;28;RO;Romania;44171;-2.16347;-1.38323;-0.0641153;0.447467
1970-01-01T00:00:00;index;29;SE;Sverige;126657;-3.42552;-2.65069;-1.90105;0.394233
1970-01-01T00:00:00;index;30;SI;Slovenija;3767;-2.33909;-2.33415;-1.82181;0.0503261
1970-01-01T00:00:00;index;31;SK;Slovensko;9591;-2.4427;-2.29841;-1.86563;0.239855
1970-01-01T00:00:00;index;32;TR;Turkiye;65663;-2.80834;-1.86097;-0.746456;0.720991
1970-01-01T00:00:00;index;33;UK;United Kingdom;54019;-3.09168;-2.69196;-1.59423;0.161882
1970-01-01T00:00:00;index;34;FR;France;103191;-3.86338;-2.81816;-1.58595;0.570543
1971-01-01T00:00:00;index;0;AT;Osterreich;16037;-3.19833;-3.12542;-2.41453;0.122412
1971-01-01T00:00:00;index;1;BE;Belgique-Belgie;6223;-3.5608;-3.2425;-3.19792;0.0980297
1971-01-01T00:00:00;index;2;BG;Balgariya;19525;-4.59083;-3.58738;-1.63625;1.08622
1971-01-01T00:00:00;index;3;CH;Schweiz/Suisse/Svizzera;7783;-3.17952;-2.83451;-2.75833;0.147841
1971-01-01T00:00:00;index;4;CY;Kipros / Kibris;1473;-3.34988;-3.34988;-3.34988;0.0
1971-01-01T00:00:00;index;5;CZ;Ceska republika;15755;-4.00129;-2.92971;-2.41453;0.355993
1971-01-01T00:00:00;index;6;DE;Deutschland;73481;-4.00129;-3.40839;-2.37787;0.330286
1971-01-01T00:00:00;index;7;DK;Danmark;9952;-3.38315;-2.6609;-2.37787;0.249289
1971-01-01T00:00:00;index;8;EE;Eesti;11238;-3.54647;-3.21437;-2.61529;0.294691
1971-01-01T00:00:00;index;9;EL;Ellada;21984;-4.85463;-3.12332;-2.01446;0.720599
1971-01-01T00:00:00;index;10;ES;Espana;84671;-3.92089;-3.39127;-2.0899;0.462265
1971-01-01T00:00:00;index;11;FI;Suomi / Finland;100744;-3.21252;-2.55555;-1.78039;0.435863
1971-01-01T00:00:00;index;12;HR;Hrvatska;10306;-3.2939;-3.04405;-2.54156;0.274269
1971-01-01T00:00:00;index;13;HU;Magyarorszag;17680;-3.19833;-2.48355;-1.36365;0.432414
1971-01-01T00:00:00;index;14;IE;Ireland;15033;nan;nan;nan;nan
1971-01-01T00:00:00;index;15;IS;Island;2413;nan;nan;nan;nan
1971-01-01T00:00:00;index;16;IT;Italia;53069;-3.49993;-3.1792;-1.66651;0.286852
1971-01-01T00:00:00;index;17;LI;Liechtenstein;28;-3.17952;-3.17952;-3.17952;4.76837e-07
1971-01-01T00:00:00;index;18;LT;Lietuva;14716;-3.99326;-3.70916;-3.21507;0.22792
1971-01-01T00:00:00;index;19;LU;Luxembourg;519;-3.48125;-3.48125;-3.48125;0.0
1971-01-01T00:00:00;index;20;LV;Latvija;15217;-3.99326;-3.62704;-2.87769;0.342732
1971-01-01T00:00:00;index;21;ME;Tsrna Gora;2433;-3.06101;-3.06101;-3.06101;0.0
1971-01-01T00:00:00;index;22;MK;Poraneshna Jugoslovenska Republika Makedonija;4381;-3.49456;-2.21129;-2.01446;0.272393
1971-01-01T00:00:00;index;23;MT;Malta;50;-3.31053;-2.03833;-1.72029;0.636097
1971-01-01T00:00:00;index;24;NL;Nederland;7841;-3.5608;-3.31417;-2.35364;0.248198
1971-01-01T00:00:00;index;25;NO;Norge;96967;-3.29186;-2.28763;-0.757823;0.597358
1971-01-01T00:00:00;index;26;PL;Polska;65448;-3.68367;-2.9527;-2.2199;0.347952
1971-01-01T00:00:00;index;27;PT;Portugal;14961;nan;nan;nan;nan
1971-01-01T00:00:00;index;28;RO;Romania;44171;-3.11224;-2.20458;-1.36365;0.628118
1971-01-01T00:00:00;index;29;SE;Sverige;126657;-3.36674;-2.38121;-1.83154;0.393474
1971-01-01T00:00:00;index;30;SI;Slovenija;3767;-3.2939;-2.97479;-2.97171;0.0313451
1971-01-01T00:00:00;index;31;SK;Slovensko;9591;-3.19833;-2.39704;-2.2199;0.131253
1971-01-01T00:00:00;index;32;TR;Turkiye;65663;-5.09805;-4.14075;-2.75502;0.719461
1971-01-01T00:00:00;index;33;UK;United Kingdom;54019;-3.56259;-3.19304;-1.98777;0.265021
1971-01-01T00:00:00;index;34;FR;France;103191;-4.56249;-3.35382;-2.72544;0.472308
1972-01-01T00:00:00;index;0;AT;Osterreich;16037;-2.51283;-2.05316;-0.867064;0.433185
1972-01-01T00:00:00;index;1;BE;Belgique-Belgie;6223;-2.92335;-2.45617;-2.05284;0.225523
1972-01-01T00:00:00;index;2;BG;Balgariya;19525;-3.19684;-2.83508;-0.630616;0.630057
1972-01-01T00:00:00;index;3;CH;Schweiz/Suisse/Svizzera;7783;-2.56086;-2.48519;-0.867064;0.189496
1972-01-01T00:00:00;index;4;CY;Kipros / Kibris;1473;-0.876026;-0.876026;-0.876026;5.96046e-08
1972-01-01T00:00:00;index;5;CZ;Ceska republika;15755;-2.05571;-1.86063;-0.867064;0.15182
1972-01-01T00:00:00;index;6;DE;Deutschland;73481;-2.92335;-1.72821;1.08929;0.734604
1972-01-01T00:00:00;index;7;DK;Danmark;9952;-1.25043;0.683379;1.08929;0.551687
1972-01-01T00:00:00;index;8;EE;Eesti;11238;-0.648146;-0.358203;0.525624;0.348634
1972-01-01T00:00:00;index;9;EL;Ellada;21984;-3.19684;-2.28314;-0.630616;0.809908
1972-01-01T00:00:00;index;10;ES;Espana;84671;-4.37015;-4.09268;-2.92955;0.386943
1972-01-01T00:00:00;index;11;FI;Suomi / Finland;100744;-1.19887;-0.147394;0.904209;0.621337
1972-01-01T00:00:00;index;12;HR;Hrvatska;10306;-2.66967;-2.40108;-2.12199;0.165848
1972-01-01T00:00:00;index;13;HU;Magyarorszag;17680;-2.51283;-1.59901;-0.548165;0.626004
1972-01-01T00:00:00;index;14;IE;Ireland;15033;nan;nan;nan;nan
1972-01-01T00:00:00;index;15;IS;Island;2413;nan;nan;nan;nan
1972-01-01T00:00:00;index;16;IT;Italia;53069;-3.55377;-2.29398;-1.78094;0.290197
1972-01-01T00:00:00;index;17;LI;Liechtenstein;28;-2.3652;-2.3652;-2.3652;2.38419e-07
1972-01-01T00:00:00;index;18;LT;Lietuva;14716;-1.76903;-1.12886;-0.622196;0.496083
1972-01-01T00:00:00;index;19;LU;Luxembourg;519;-2.92335;-2.92335;-2.92335;0.0
1972-01-01T00:00:00;index;20;LV;Latvija;15217;-1.76903;-0.920596;-0.0328466;0.635074
1972-01-01T00:00:00;index;21;ME;Tsrna Gora;2433;-2.59952;-2.59952;-2.59952;0.0
1972-01-01T00:00:00;index;22;MK;Poraneshna Jugoslovenska Republika Makedonija;4381;-3.19684;-3.1538;-1.78094;0.208327
1972-01-01T00:00:00;index;23;MT;Malta;50;-2.40713;-1.70314;-1.52714;0.351996
1972-01-01T00:00:00;index;24;NL;Nederland;7841;-2.92335;-2.10031;-0.510869;0.414433
1972-01-01T00:00:00;index;25;NO;Norge;96967;-0.526112;0.427695;1.33965;0.423783
